date,time,open,high,low,close,volume
2026-09-10,09:00,168.0,168.0,166.5,167.0,0
2026-09-10,09:01,167.0,169.0,167.0,169.0,58000
2026-09-10,09:02,169.5,169.5,168.5,169.0,30000
2026-09-10,09:03,169.0,169.0,169.0,169.0,11000
2026-09-10,09:04,169.5,170.5,169.5,169.5,35000
2026-09-10,09:05,169.5,169.5,169.5,169.5,11000
2026-09-10,09:06,169.5,170.0,169.0,170.0,23000
2026-09-10,09:07,170.0,170.0,169.5,169.5,4000
2026-09-10,09:08,170.0,170.0,170.0,170.0,16000
2026-09-10,09:09,170.5,170.5,170.0,170.0,25000
2026-09-10,09:10,169.5,169.5,169.0,169.0,16731
2026-09-10,09:11,169.5,169.5,169.5,169.5,7096
2026-09-10,09:12,169.5,169.5,169.0,169.0,8872
2026-09-10,09:13,168.5,168.5,167.5,168.0,31508
2026-09-10,09:14,168.0,168.5,168.0,168.5,8555
2026-09-10,09:15,168.5,168.5,167.5,167.5,19260
2026-09-10,09:16,167.5,167.5,167.0,167.5,22550
2026-09-10,09:17,167.5,168.0,167.5,167.5,42916
2026-09-10,09:18,167.5,168.0,167.5,168.0,103181
2026-09-10,09:19,168.0,168.0,168.0,168.0,20100
2026-09-10,09:20,168.0,168.0,167.5,167.5,19177
2026-09-10,09:21,167.5,167.5,167.5,167.5,3320
2026-09-10,09:22,167.5,167.5,167.0,167.5,14140
2026-09-10,09:23,168.0,168.0,168.0,168.0,2906
2026-09-10,09:26,168.0,168.0,167.5,167.5,16120
2026-09-10,09:27,167.5,167.5,167.5,167.5,2013
2026-09-10,09:28,167.0,167.0,167.0,167.0,82913
2026-09-10,09:29,167.0,167.0,167.0,167.0,11902
2026-09-10,09:30,167.0,167.0,166.5,167.0,11423
2026-09-10,09:31,167.0,167.0,167.0,167.0,4100
2026-09-10,09:32,167.5,167.5,167.5,167.5,1553
2026-09-10,09:33,167.0,167.0,167.0,167.0,1255
2026-09-10,09:34,167.0,167.0,167.0,167.0,5077
2026-09-10,09:35,167.0,167.0,167.0,167.0,20307
2026-09-10,09:36,167.0,167.0,166.5,166.5,6581
2026-09-10,09:37,167.0,167.0,167.0,167.0,10100
2026-09-10,09:38,167.0,167.0,167.0,167.0,14378
2026-09-10,09:39,167.0,167.5,167.0,167.5,19102
2026-09-10,09:40,168.0,168.0,168.0,168.0,1010
2026-09-10,09:41,168.0,168.0,167.5,167.5,8526
2026-09-10,09:42,168.0,169.0,168.0,169.0,26611
2026-09-10,09:43,169.0,169.0,168.5,168.5,3047
2026-09-10,09:44,168.5,168.5,168.5,168.5,7128
2026-09-10,09:47,168.0,168.0,167.5,167.5,10191
2026-09-10,09:48,168.0,168.0,168.0,168.0,2204
2026-09-10,09:50,168.0,168.0,168.0,168.0,5211
2026-09-10,09:52,168.0,168.0,167.5,167.5,3050
2026-09-10,09:53,168.0,168.0,168.0,168.0,6110
2026-09-10,09:54,168.0,168.0,167.5,167.5,13325
2026-09-10,09:56,167.5,168.0,167.5,168.0,3940
2026-09-10,09:58,168.0,168.0,168.0,168.0,1053
2026-09-10,09:59,167.5,167.5,167.5,167.5,5326
2026-09-10,10:01,167.5,167.5,167.5,167.5,1030
2026-09-10,10:02,167.5,167.5,167.5,167.5,2280
2026-09-10,10:03,167.5,167.5,167.0,167.0,2010
