date,time,open,high,low,close,volume
2026-09-21,09:00,96.0,99.3,94.8,99.3,0
2026-09-21,09:02,99.3,99.3,97.6,97.8,2149000
2026-09-21,09:03,97.9,98.5,97.8,98.3,1581000
2026-09-21,09:04,98.2,101.0,98.0,100.5,4814000
2026-09-21,09:05,100.0,101.5,100.0,100.5,1969000
2026-09-21,09:06,100.5,101.5,100.5,100.5,724000
2026-09-21,09:07,100.5,101.0,100.5,100.5,431000
2026-09-21,09:08,100.5,101.0,100.0,101.0,958000
2026-09-21,09:09,100.5,101.0,100.0,100.5,798000
2026-09-21,09:10,100.5,101.0,100.0,100.5,784987
2026-09-21,09:11,100.5,101.0,100.0,100.0,451539
2026-09-21,09:12,100.5,102.5,100.5,102.0,3856707
2026-09-21,09:13,102.5,102.5,101.5,102.0,401225
2026-09-21,09:14,102.0,103.0,101.5,103.0,12707336
2026-09-21,09:15,103.0,103.0,103.0,103.0,1159677
2026-09-21,09:16,103.0,103.0,103.0,103.0,1611939
2026-09-21,09:17,103.0,103.0,103.0,103.0,468187
2026-09-21,09:18,103.0,103.0,101.5,102.0,14023568
2026-09-21,09:19,102.0,103.0,102.0,103.0,1896848
2026-09-21,09:20,103.0,103.0,103.0,103.0,546102
2026-09-21,09:21,103.0,103.0,103.0,103.0,251740
2026-09-21,09:22,103.0,103.0,103.0,103.0,259024
2026-09-21,09:23,103.0,103.0,103.0,103.0,228987
2026-09-21,09:24,103.0,103.0,103.0,103.0,181786
2026-09-21,09:25,103.0,103.0,103.0,103.0,123036
2026-09-21,09:26,103.0,103.0,103.0,103.0,147969
2026-09-21,09:27,103.0,103.0,103.0,103.0,143212
2026-09-21,09:28,103.0,103.0,103.0,103.0,172161
2026-09-21,09:29,103.0,103.0,103.0,103.0,144258
2026-09-21,09:30,103.0,103.0,103.0,103.0,122898
2026-09-21,09:31,103.0,103.0,103.0,103.0,133908
2026-09-21,09:32,103.0,103.0,103.0,103.0,105307
2026-09-21,09:33,103.0,103.0,103.0,103.0,96038
2026-09-21,09:34,103.0,103.0,103.0,103.0,75794
2026-09-21,09:35,103.0,103.0,103.0,103.0,49660
2026-09-21,09:36,103.0,103.0,103.0,103.0,91144
2026-09-21,09:37,103.0,103.0,103.0,103.0,51112
2026-09-21,09:38,103.0,103.0,103.0,103.0,89924
2026-09-21,09:39,103.0,103.0,103.0,103.0,65992
2026-09-21,09:40,103.0,103.0,103.0,103.0,54602
2026-09-21,09:41,103.0,103.0,103.0,103.0,54652
2026-09-21,09:42,103.0,103.0,103.0,103.0,45881
2026-09-21,09:43,103.0,103.0,103.0,103.0,60407
2026-09-21,09:44,103.0,103.0,103.0,103.0,89788
2026-09-21,09:45,103.0,103.0,103.0,103.0,56792
2026-09-21,09:46,103.0,103.0,103.0,103.0,62929
2026-09-21,09:47,103.0,103.0,103.0,103.0,68923
2026-09-21,09:48,103.0,103.0,103.0,103.0,31769
2026-09-21,09:49,103.0,103.0,103.0,103.0,81724
2026-09-21,09:50,103.0,103.0,103.0,103.0,46360
2026-09-21,09:51,103.0,103.0,103.0,103.0,73337
2026-09-21,09:52,103.0,103.0,103.0,103.0,31635
2026-09-21,09:53,103.0,103.0,103.0,103.0,50943
2026-09-21,09:54,103.0,103.0,103.0,103.0,53186
2026-09-21,09:55,103.0,103.0,103.0,103.0,78314
2026-09-21,09:56,103.0,103.0,103.0,103.0,52680
2026-09-21,09:57,103.0,103.0,103.0,103.0,67902
2026-09-21,09:58,103.0,103.0,103.0,103.0,69723
2026-09-21,09:59,103.0,103.0,103.0,103.0,67050
2026-09-21,10:00,103.0,103.0,103.0,103.0,52875
2026-09-21,10:01,103.0,103.0,103.0,103.0,29239
2026-09-21,10:02,103.0,103.0,103.0,103.0,27726
2026-09-21,10:03,103.0,103.0,103.0,103.0,57882
2026-09-21,10:04,103.0,103.0,103.0,103.0,41267
2026-09-21,10:05,103.0,103.0,103.0,103.0,19942
2026-09-21,10:06,103.0,103.0,103.0,103.0,28944
2026-09-21,10:07,103.0,103.0,103.0,103.0,47941
2026-09-21,10:08,103.0,103.0,103.0,103.0,97563
2026-09-21,10:09,103.0,103.0,103.0,103.0,19199
2026-09-21,10:10,103.0,103.0,103.0,103.0,37377
2026-09-21,10:11,103.0,103.0,103.0,103.0,64098
2026-09-21,10:12,103.0,103.0,103.0,103.0,57710
2026-09-21,10:13,103.0,103.0,103.0,103.0,70541
2026-09-21,10:14,103.0,103.0,103.0,103.0,26733
2026-09-21,10:15,103.0,103.0,103.0,103.0,59902
2026-09-21,10:16,103.0,103.0,103.0,103.0,28965
2026-09-21,10:17,103.0,103.0,103.0,103.0,26261
2026-09-21,10:18,103.0,103.0,103.0,103.0,30270
2026-09-21,10:19,103.0,103.0,103.0,103.0,53636
2026-09-21,10:20,103.0,103.0,103.0,103.0,15764
2026-09-21,10:21,103.0,103.0,103.0,103.0,21306
2026-09-21,10:22,103.0,103.0,103.0,103.0,34830
2026-09-21,10:23,103.0,103.0,103.0,103.0,18089
2026-09-21,10:24,103.0,103.0,103.0,103.0,22784
2026-09-21,10:25,103.0,103.0,103.0,103.0,23068
2026-09-21,10:26,103.0,103.0,103.0,103.0,21292
2026-09-21,10:27,103.0,103.0,103.0,103.0,29319
2026-09-21,10:28,103.0,103.0,103.0,103.0,20875
2026-09-21,10:29,103.0,103.0,103.0,103.0,15418
2026-09-21,10:30,103.0,103.0,103.0,103.0,29058
2026-09-21,10:31,103.0,103.0,103.0,103.0,18745
2026-09-21,10:32,103.0,103.0,103.0,103.0,7649
2026-09-21,10:33,103.0,103.0,103.0,103.0,16877
2026-09-21,10:34,103.0,103.0,103.0,103.0,14985
2026-09-21,10:35,103.0,103.0,103.0,103.0,16524
2026-09-21,10:36,103.0,103.0,103.0,103.0,19751
2026-09-21,10:37,103.0,103.0,103.0,103.0,8550
2026-09-21,10:38,103.0,103.0,103.0,103.0,22313
2026-09-21,10:39,103.0,103.0,103.0,103.0,16843
2026-09-21,10:40,103.0,103.0,103.0,103.0,13013
2026-09-21,10:41,103.0,103.0,103.0,103.0,25790
2026-09-21,10:42,103.0,103.0,103.0,103.0,6730
2026-09-21,10:43,103.0,103.0,103.0,103.0,12992
2026-09-21,10:44,103.0,103.0,103.0,103.0,23759
2026-09-21,10:45,103.0,103.0,103.0,103.0,9558
2026-09-21,10:46,103.0,103.0,103.0,103.0,21330
2026-09-21,10:47,103.0,103.0,103.0,103.0,15061
2026-09-21,10:48,103.0,103.0,103.0,103.0,10690
2026-09-21,10:49,103.0,103.0,103.0,103.0,16190
2026-09-21,10:50,103.0,103.0,103.0,103.0,12886
2026-09-21,10:51,103.0,103.0,103.0,103.0,46186
2026-09-21,10:52,103.0,103.0,103.0,103.0,11950
2026-09-21,10:53,103.0,103.0,103.0,103.0,7780
2026-09-21,10:54,103.0,103.0,103.0,103.0,41737
2026-09-21,10:55,103.0,103.0,103.0,103.0,14601
2026-09-21,10:56,103.0,103.0,103.0,103.0,6977
2026-09-21,10:57,103.0,103.0,103.0,103.0,7096
2026-09-21,10:58,103.0,103.0,103.0,103.0,9040
2026-09-21,10:59,103.0,103.0,103.0,103.0,23320
2026-09-21,11:00,103.0,103.0,103.0,103.0,6505
2026-09-21,11:01,103.0,103.0,103.0,103.0,15385
2026-09-21,11:02,103.0,103.0,103.0,103.0,3365
2026-09-21,11:03,103.0,103.0,103.0,103.0,10589
2026-09-21,11:04,103.0,103.0,103.0,103.0,9981
2026-09-21,11:05,103.0,103.0,103.0,103.0,27414
2026-09-21,11:06,103.0,103.0,103.0,103.0,10695
2026-09-21,11:07,103.0,103.0,103.0,103.0,8624
2026-09-21,11:08,103.0,103.0,103.0,103.0,4066
2026-09-21,11:09,103.0,103.0,103.0,103.0,9630
2026-09-21,11:10,103.0,103.0,103.0,103.0,6300
2026-09-21,11:11,103.0,103.0,103.0,103.0,31380
2026-09-21,11:12,103.0,103.0,103.0,103.0,11440
2026-09-21,11:13,103.0,103.0,103.0,103.0,6775
2026-09-21,11:14,103.0,103.0,103.0,103.0,15542
